ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Fixed Tiered Prices","Custom URI","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: meta-prescription-post","Meta: mwb_product_points_enable","Meta: mwb_product_purchase_points_only","Meta: mwb_points_product_value","Meta: mwb_points_product_purchase_value","Meta: mwb_product_purchase_through_point_disable","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_metadesc","Meta: open_shop_disable_page_sidebar","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _yoast_wpseo_title","Meta: omnisend_last_sync","Meta: mwb_wpr_variable_points","Meta: mwb_wpr_variable_points_purchase","Meta: _yoast_wpseo_meta-robots-noindex","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _yoast_wpseo_canonical"
4010,variable,,Avandia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Hypoglycemic > TZD",,,https://canadianinsulin.com/wp-content/uploads/2021/03/avandia_2mg_4mg_8mg_391916.jpg,,,,,,,,,0,,product/avandia,Strengths,"2 mg, 4 mg, 8 mg",1,0,yes,no,no,1,1,no,148,30,"You can order Avandia tabelts and order online at LOW PRICES with affordable U.S. shipping from us. Visit us today to save on your medications.",on,,"Buy Avandia Medications 2/4/8 Mg Online From Canada | Low Cost",2021-08-10T21:24:39+00:00,,,,,,,
4015,variation,,"Avandia - 2 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,110.62,,,,,,,id:4010,,,,,,1,,avandia-2-mg,Strengths,"2 mg",,0,no,,,,,,,,,,,,,,,,,,,
4016,variation,,"Avandia - 4 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,248.5,,,,,,,id:4010,,,,,,2,,avandia-4-mg,Strengths,"4 mg",,0,no,,,,,,,,,,,,,,,,,,,
4017,variation,,"Avandia - 8 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,289.61,,,,,,,id:4010,,,,,,3,,avandia-8-mg,Strengths,"8 mg",,0,no,,,,,,,,,,,,,,,,,,,
4020,variable,,"Diabeta (Glyburide)",1,0,visible,,"<h2><strong>What is Diabeta (Glyburide)?</strong></h2>
\nDiabeta may cause low blood sugar, especially if you skip a meal, exercise strenuously, drink alcohol or take another antidiabetic medication along with Glyburide. Elderly patients may be more likely to have low blood sugar when taking this medication.
\n<h3>Drugs that can interact with this medication are:</h3>
\n<ol>
\n 	<li>Diuretics (water pills)</li>
\n 	<li>Corticosteroids (such as prednisone)</li>
\n 	<li>ACE inhibitors (a drug used to treat high blood pressure or hypertension)</li>
\n 	<li>Birth control pills</li>
\n 	<li>Certain kinds of cold and allergy drugs</li>
\n</ol>
\n<div>
\n<h2><strong>Side effects</strong></h2>
\nAs with any type of medication, along with its medicinal effects, Diabeta is also associated with some side effects.
\n<h3>Common negative effects include the following:</h3>
\n<ul>
\n 	<li><strong>Low blood sugar (hypoglycemia)</strong></li>
\n 	<li><strong>Nausea</strong></li>
\n 	<li><strong>Heartburn</strong></li>
\n 	<li><strong>Feeling “full”</strong></li>
\n 	<li><strong>Vomiting</strong></li>
\n 	<li><strong>Diarrhea</strong></li>
\n 	<li><strong>Abdominal pain</strong></li>
\n 	<li><strong>Weight gain</strong></li>
\n 	<li><strong>Allergic skin reactions (itchiness, rash, eruption)</strong></li>
\n 	<li><strong>Increased sensibility to light</strong></li>
\n 	<li><strong>Visual disturbances</strong></li>
\n</ul>
\n<h3>Possible severe negative effects include:</h3>
\n<ul>
\n 	<li><strong>Blood disorders (unusual bruising or bleeding)</strong></li>
\n 	<li><strong>Liver problem (yellowing of the eyes or skin)</strong></li>
\n 	<li><strong>Allergic reaction (difficult breathing, hives, decreased blood pressure)</strong></li>
\n 	<li><strong>Allergic inflammation of blood vessels (vasculitis)</strong></li>
\n</ul>
\nTalk to your health care provider about any side effect that bothers you or does not go away. These are not all the possible side effects. Call your doctor for medical advice about side effects.
\n
\n</div>
\n
\n<hr />
\n
\n<h2><strong>Our Guarantee</strong></h2>
\n<a href=""https://www.canadianinsulin.com/"">CanadianInsulin.com</a> will provide the lowest price for Diabeta (Glyburide) from Canada. We guarantee your order will be shipped from a licensed Canadian pharmacy. All of our discount diabetes products are shipped fast from Canada, straight to your door. To buy this medicine online, please call us at 1-844-560-7790 toll-free.",,,taxable,,1,,,0,0,,,,,0,,,,"Hypoglycemic > Sulfonylureas",,"Dry Shipping",,,,,,,,,,0,,product/diabeta-glyburide,"Product name","Diabeta 2.5 mg, Diabeta 5 mg, Glyburide 2.5 mg, Glyburide 5 mg",1,0,yes,no,no,1,1,no,148,30,"Order Diabeta (Glyburide) tablets at LOW PRICES with affordable U.S. shipping from CanadianInsulin.com - Your source for Type 2 diabetes medication online.",on,4,"Buy Diabeta (Glyburide) 2.5 Mg / 5 Mg Online From Canada | Low Cost",2021-08-13T19:40:15+00:00,,,2,,,,
4032,variable,,"Farxiga (Dapagliflozin)",1,0,visible,,"<h2><strong>What is Farxiga (Dapagliflozin)?</strong></h2>
\nFarxiga is also known as Forxiga and it is an antidiabetic medicine used alongside diet and regular exercise to help lower blood sugar levels in adults with type 2 diabetes. Forxiga is a brand name medication. Its active ingredient is dapagliflozin, which is also the generic version of this medication. It belongs to the <a href=""https://www.canadianinsulin.com/articles/sodium-glucose-cotransporter-2-sglt2-inhibitors-drugs"" target=""_blank"" rel=""noopener"">gliflozin</a> family of <a href=""https://www.canadianinsulin.com/articles/oral-antidiabetic-drugs"" target=""_blank"" rel=""noopener"">antidiabetic medications</a>.
\n<h2><strong>What is it used for?</strong></h2>
\nFarxiga is used to help lower blood sugar levels in <a href=""https://www.canadianinsulin.com/articles/type-2-diabetes-signs-symptoms-treatment.html"" target=""_blank"" rel=""noopener"">adults with type 2 diabetes</a>, and should not be used to treat people with type 1 diabetes, or those with diabetic ketoacidosis (an increase in ketones in your blood or urine).
\n<h2><strong>How does Forxiga work?</strong></h2>
\nFarxiga, like other members of the gliflozin family of antidiabetic drugs, works by decreasing the re-absorption of blood sugar back into your kidneys. With less blood sugar being absorbed back into the kidneys, more blood sugar is eliminated through your urine. This results in less sugar in your blood. Not only does it help control your blood sugar levels, but it also may also help you reduce your body weight and blood pressure.
\n<h2><strong>How to take this medication</strong></h2>
\nFarxiga is recommended to be taken in the morning, with or without food, but try to take your dose the same way each time. Always follow all the directions on your prescription label. Your doctor may change your dose from time to time in order for you to get the best results. Never take it in larger or smaller amounts or for longer than your doctor recommends.
\n<h3>The medication can be used:</h3>
\n<ol>
\n 	<li>alone, if you cannot take <a href=""https://www.canadianinsulin.com/articles/metformin-details.html"" target=""_blank"" rel=""noopener"">Metformin</a>,</li>
\n 	<li>with Metformin</li>
\n 	<li>with a Sulfonylurea</li>
\n 	<li>with Metformin and a <a href=""https://www.canadianinsulin.com/articles/can-expect-taking-sulfonylureas-drugs"" target=""_blank"" rel=""noopener"">Sulfonylurea</a></li>
\n 	<li>with Sitagliptin (with or without Metformin)</li>
\n 	<li>with insulin (with or without Metformin)</li>
\n</ol>
\nYour blood sugar will likely need to be checked often, and you may also need to get other medical tests at your doctor’s office. Farxiga is only one part of your treatment program that should also include a healthy diet, regular exercise, weight control, and regular blood sugar level monitoring.
\n
\nReport to your doctor about all the current medication you are taking, or any you start or stop using, especially:
\n<ul>
\n 	<li>Diuretics (water pills)</li>
\n 	<li>Heart or blood pressure drugs</li>
\n 	<li>NSAIDs (nonsteroidal anti-inflammatory drugs) such as ibuprofen (Advil, Motrin), naproxen (Aleve), and others</li>
\n</ul>
\n<h2><strong>Dapagliflozin Dosage</strong></h2>
\nThe recommended starting dose is 5 mg once daily, taken in the morning, with or without food. Your doctor may increase your dose to 10 mg once daily if you are tolerating the drug well and require additional blood sugar level control. You should have your kidney function monitored before, during and after taking the drug.
\n
\nIf used in combination with insulin, or any related drugs, your doctor will likely prescribe a lower dose of insulin or the related drug in order to reduce the risk of low blood sugar.
\n
\nIf you should happen to miss a dose, take it as soon as possible. If you do not happen to remember until it is almost time for your next dose, skip the dose you missed, and go back to your regular dosing schedule. Do not take a double dose to make up for missed doses.
\n<h2><strong>Warnings and Precautions</strong></h2>
\n<h3>Do not take this drug if you:</h3>
\n<ul>
\n 	<li>have any allergies to dapagliflozin</li>
\n 	<li>have serious kidney problems, or are currently on dialysis</li>
\n 	<li>Before you take Farxiga, tell your doctor:</li>
\n 	<li>all of your current, and previous medical conditions, especially problems with your kidneys, bladder, liver, or pancreas</li>
\n 	<li>if you had, or have risk factors for, ketoacidosis</li>
\n 	<li>if you are pregnant, or are planning on becoming pregnant</li>
\n 	<li>if you are breastfeeding, or are planning to breastfeed</li>
\n 	<li>about all the medication you take, including prescription and nonprescription medicines, vitamins, and supplements</li>
\n</ul>
\n<div>
\n<h2><strong>Farxiga side effects</strong></h2>
\nIf you have any signs of an allergic reaction to Farxiga, immediately stop taking the medication and get emergency medical help. Some signs you may be having an allergic reaction to the medication are hives, difficulty breathing and swelling of your lips, throat, face, or tongue.
\n<h3>Common negative effects include:</h3>
\n<ul>
\n 	<li><strong>Sore throat</strong></li>
\n 	<li><strong>Influenza</strong></li>
\n 	<li><strong>Constipation</strong></li>
\n 	<li><strong>Diarrhea</strong></li>
\n 	<li><strong>Back pain</strong></li>
\n 	<li><strong>Pain in arms, legs, hands or feet</strong></li>
\n 	<li><strong>Headache</strong></li>
\n 	<li><strong>Rash</strong></li>
\n 	<li><strong>Yeast infections of the vagina or penis</strong></li>
\n 	<li><strong>Changes in urination, including the urgent need to urinate more often, in greater amounts, or at nighttime</strong></li>
\n</ul>
\n<h3>Serious negative effects include:</h3>
\n<ul>
\n 	<li><strong>Ketoacidosis (increased ketones in your blood or urine)</strong></li>
\n 	<li><strong>Dehydration (loss of water and salt), which may make you feel dizzy</strong></li>
\n 	<li><strong>Low blood sugar (hypoglycemia)</strong></li>
\n 	<li><strong>Serious urinary tract infections (UTI)</strong></li>
\n 	<li><strong>Kidney problems</strong></li>
\n 	<li><strong>Vaginal yeast infections</strong></li>
\n 	<li><strong>Yeast infection of skin around penis (balanitis)</strong></li>
\n 	<li><strong>Increase in “bad” cholesterol (LDL cholesterol)</strong></li>
\n 	<li><strong>Bladder cancer</strong></li>
\n</ul>
\nFarxiga may cause abnormal blood test results. Your doctor will decide when to perform blood tests, and they may check your kidney function, blood fat levels (low density lipoprotein cholesterol or LDL cholesterol) and amount of red blood cells in your blood (hematocrit).
\n
\nTalk to your health care provider about any side effect that bothers you or does not go away. These are not all the possible negative effects. Call your doctor for medical advice about side effects.
\n
\n</div>
\n
\n<hr />
\n
\n<h2><strong>Our Guarantee</strong></h2>
\n<a href=""https://www.canadianinsulin.com/"" target=""_blank"" rel=""noopener"">CanadianInsulin.com</a> will provide the lowest price for Farxiga from Canada. We guarantee your order will be shipped from a licensed Canadian pharmacy. All of our discount diabetes products are shipped fast from Canada, straight to your door. To buy this medicine online, please call us at 1-844-560-7790 toll-free.
\n
\n<hr />
\n
\nManufacturer: ASTRAZENECA",,,taxable,,1,,,0,0,,,,,0,,,,"Hypoglycemic > SGLT2",,"Dry Shipping",https://canadianinsulin.com/wp-content/uploads/2021/03/farxiga-5mg-10-mg.png,,,,,,,,,0,,product/farxiga-dapagliflozin,Farxiga,"5 mg, 10 mg",1,0,no,no,no,1,1,no,148,30,"Order Farxiga (Dapagliflozin) 5 mg, 10 mg online at LOW PRICES with affordable U.S. shipping from CanadianInsulin.com - Your source for diabetes medication.",on,4,"Buy Farxiga (Dapagliflozin) Online From Canada | Low Cost",2021-08-13T19:39:03+00:00,,,,,,,
4034,variation,,"Farxiga (Dapagliflozin) - 5 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,103.75,,,,,,,id:4032,,,,,,1,,farxiga-dapagliflozin-5-mg,Farxiga,"5 mg",,0,no,,,,,,,,,,,,,,,,,,,
4035,variation,,"Farxiga (Dapagliflozin) - 10 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,105.48,,,,,,,id:4032,,,,,,2,,farxiga-dapagliflozin-10-mg,Farxiga,"10 mg",,0,no,,,,,,,,,,,,,,,,,,,
4039,variation,,"Diabeta (Glyburide) - Glyburide 5 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26.83,,,,,,,id:4020,,,,,,0,,diabeta-glyburide,"Product name","Glyburide 5 mg",,0,no,,,,,,,,,,,,,,,,,,,
4040,variation,,"Diabeta (Glyburide) - Glyburide 2.5 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23.93,,,,,,,id:4020,,,,,,0,,diabeta-glyburide-2,"Product name","Glyburide 2.5 mg",,0,no,,,,,,,,,,,,,,,,,,,
4041,variation,,"Diabeta (Glyburide) - Diabeta 5 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.44,,,,,,,id:4020,,,,,,0,,diabeta-glyburide-3,"Product name","Diabeta 5 mg",,0,no,,,,,,,,,,,,,,,,,,,
4042,variation,,"Diabeta (Glyburide) - Diabeta 2.5 mg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29.71,,,,,,,id:4020,,,,,,0,,diabeta-glyburide-4,"Product name","Diabeta 2.5 mg",,0,no,,,,,,,,,,,,,,,,,,,
4043,variable,,Glyxambi,'-1,0,visible,"<h3 class=""productTitle"">Pack with 30 tablets x 10 mg each</h3>
\n<div class=""rating-star-sm"">
\n<h3 class=""productTitle"">Pack with 30 tablets x 25 mg each</h3>
\n</div>","<h2><strong>What is Glyxambi?</strong></h2>
\nGlyxambi is a diabetes medicine that contains both linagliptin and empagliflozin as the active ingredients. Linagliptin belongs to a class of medications called dipeptidyl peptidase-4 (<a href=""https://www.canadianinsulin.com/articles/can-expect-taking-dpp-4-inhibitors"" target=""_blank"" rel=""noopener noreferrer"">DPP-4</a>) enzyme inhibitors, whereas empagliflozin is a type of sodium-glucose co-transporter (<a href=""https://www.canadianinsulin.com/articles/sodium-glucose-cotransporter-2-sglt2-inhibitors-drugs"" target=""_blank"" rel=""noopener noreferrer"">SGLT2</a>) inhibitor. Each tablet contains 5mg of linagliptin and 10mg or 25mg empagliflozin. The drug is a product of Boehringer Ingelheim, a global pharmaceutical company based in Germany.
\n<h2><strong>What is it used for?  </strong></h2>
\nContaining both linagliptin and empagliflozin, Glyxambi is prescribed as an adjunctive therapy to improve blood glucose control in diabetic patients. For best results, this medication should be used in combination with lifestyle modifications such as exercise and dietary change. Conventionally, empagliflozin is indicated for reducing the risks of cardiovascular death in adult patients with a comorbidity of cardiovascular disease and type II diabetes mellitus. The drug is not intended for use in patients who have diabetic ketoacidosis or type I diabetes.
\n<h2><strong>How to take this medication</strong></h2>
\nTake the drug once daily in the morning. Glyxambi can be taken with or without food. While taking the drug, patients should follow all the recommendations by doctors (e.g. exercise or dietary change) for optimal treatment outcomes. If patients miss a dose of Glyxambi, they should take the missed dose as soon as it is remembered. However, if it is almost time for the next dose, they should skip the missed dose and take the next dose as scheduled. Patients should not double up on the dose under any circumstances. This med can be used along with other <a href=""https://www.canadianinsulin.com/articles/oral-antidiabetic-drugs"" target=""_blank"" rel=""noopener noreferrer"">anti-hyperglycemic agents</a>; however, there is a higher risk of hypoglycemia (low blood glucose) when Glyxambi is used concomitantly with other diabetes medications.
\n<h2><strong>How does this drug work?</strong></h2>
\nThe active ingredients of Glyxambi (empagliflozin and linagliptin) work synergistically to enhance glycemic control in diabetes patients. As previously mentioned, empagliflozin is an inhibitor of the sodium-glucose co-transporter (SGLT2) while linagliptin is known to inhibit dipeptidyl peptidase-4 (DPP-4) enzymes. Sodium-glucose co-transporter 2 is the main transporter that reabsorbs glucose from the glomerular filtrate. Through its inhibitory actions on SGLT2, empagliflozin decreases the renal reabsorption of filtered glucose, thereby lowering the renal threshold for glucose and increasing the urinary excretion of glucose. Linagliptin, on the other hand, has inhibitory actions on dipeptidyl peptidase-4. DPP-4 is an enzyme responsible for the degradation of the glucose-dependent insulinotropic polypeptide (GIP) and incretin hormones glucagon-like peptide-1 (GLP-1). Linagliptin helps increase the concentration of active incretin hormones while promoting the insulin release in a glucose-dependent manner. at the same time, it decreases the level of glucagon in the blood circulation.
\n<h2><strong>Dosage</strong></h2>
\nThe recommended daily dose of Glyxambi (empagliflozin/linagliptin) is 10mg/5mg. If well tolerated, the dose of Glyxambi can be further increased to 25mg/5mg.
\n<h2><strong>Glyxambi side effects</strong></h2>
\n<ul>
\n 	<li><strong>Runny nose</strong></li>
\n 	<li><strong>Stuffy nose</strong></li>
\n 	<li><strong>Upper respiratory tract infections</strong></li>
\n 	<li><strong>Sore throat</strong></li>
\n</ul>
\nPlease note that this section does not contain all the potential side effects of Glyxambi. Adverse effects other than the ones in this list may occur in some patients. If symptoms persist or worsen, patients should see a doctor without delay. If there is any serious side effect, patients should seek medical attention right away.",,,taxable,,0,,,0,0,,,,,0,,,,"Hypoglycemic > DPP-4, Hypoglycemic > SGLT2",,"Dry Shipping",,,,,,,,,,0,,product/buy-glyxambi-10mg-25mg,,,,,no,no,no,1,1,no,148,60,"Glyxambi is prescribed as an adjunctive therapy to improve blood glucose control in diabetic patients. Order it at CanadianInsulin.com today!",on,,"Buy Glyxambi 10/ 25 Mg Online From Canada | Low Cost",2022-04-07T18:23:42+00:00,,,2,,,,
4044,variable,,Invokana,1,0,visible,,"<h2><strong>What is Invokana (Canagliflozin)?</strong></h2>
\nInvokana is an oral drug that helps you control your blood sugar levels. It is prescribed for the <a href=""https://www.canadianinsulin.com/articles/type-2-diabetes-signs-symptoms-treatment.html"" target=""_blank"" rel=""noopener"">treatment of type 2 diabetes</a>. Its common name, or generic version, is Canagliflozin, which belongs to a class of antidiabetic drugs called <a href=""https://www.canadianinsulin.com/articles/sodium-glucose-cotransporter-2-sglt2-inhibitors-drugs"" target=""_blank"" rel=""noopener"">gliflozins</a>.
\n<h2><strong>What is the drug used for?</strong></h2>
\nIt is used together with a healthy diet and regular exercise to help treat type 2 diabetes. It does not help patients who have type 1 or insulin-dependent diabetes.
\n<h2><strong>How does this drug work?</strong></h2>
\n<a href=""https://www.canadianinsulin.com/articles/invokana-canagliflozin-uses"">Invokana</a> reduces blood sugar levels by increasing the amount of sugar removed from the body through urine. Like other members of the gliflozin family of <a href=""https://www.canadianinsulin.com/articles/diabetes-medications-list"" target=""_blank"" rel=""noopener"">diabetes drugs</a>, this is achieved by blocking your kidney’s ability to absorb sugar from your blood. Preventing this absorption causes the excess sugar in your blood to be eliminated through your urine. The drug also increases your urination rate, thus clearing more blood sugar from your body.
\n<h2><strong>How to take this diabetes medication</strong></h2>
\nIt is best to take Canagliflozin before the first meal of the day and at the same time each day. You should swallow the tablet whole with water.
\n<h2><strong>Canagliflozin dosage</strong></h2>
\nThe recommended initial dose is 100 mg by mouth each day, with or without food. Your doctor may increase your dose to 300 mg. However, if you have problems with your kidneys your doctor may limit your dose to 100 mg a day. If you should forget to take a dose, try to take it as soon as you remember. However, if it is close to the time for the next dose, skip the missed dose and stick to your usual schedule. Do not take a double dosage (two dosages on the same day) to make up for a forgotten dose.
\n<h2><strong>Warnings and Precautions</strong></h2>
\nInvokana is not for people with type 1 diabetes or with <a href=""https://www.canadianinsulin.com/articles/diabetic-ketoacidosis-symptoms-causes-treatment"" target=""_blank"" rel=""noopener"">diabetic ketoacidosis</a> (increased ketones in your blood or urine).
\n<h3>Do not take it if you:</h3>
\n<ul>
\n 	<li>are allergic, or hypersensitive to canagliflozin.</li>
\n 	<li>have type 1 diabetes (a disease in which your body does not produce any insulin).</li>
\n 	<li>have diabetic ketoacidosis or a history of it.</li>
\n 	<li>have serious kidney issues or you are on dialysis.</li>
\n</ul>
\n<h3>Talk to your doctor if you:</h3>
\n<ul>
\n 	<li>are taking a diuretic medicine, also known as water pills.</li>
\n 	<li>have high or low blood pressure and are taking medication for it.</li>
\n 	<li>are older than 65 years of age.</li>
\n 	<li>have kidney problems.</li>
\n 	<li>are taking other medications to lower your blood sugar, such as <a href=""https://www.canadianinsulin.com/buy-diabeta-glyburide-2.5mg-5mg/"" target=""_blank"" rel=""noopener"">glyburide</a>, gliclazide or glimepiride (<a href=""https://www.canadianinsulin.com/articles/can-expect-taking-sulfonylureas-drugs"" target=""_blank"" rel=""noopener"">sulfonylureas</a>) or insulin.</li>
\n 	<li>have liver problems.</li>
\n 	<li>have heart problems.</li>
\n 	<li>have intolerance to some milk sugars (the tablets contain lactose).</li>
\n 	<li>are pregnant or are planning to have a baby.</li>
\n 	<li>are breast feeding.</li>
\n 	<li>often get urinary tract infections.</li>
\n</ul>
\nInvokana is not recommended for use in patients under 18 years of age. It will cause your urine to test positive for high levels of sugar (glucose). Taking this medication also increases your risk of breaking a bone. Talk to your doctor about the factors that may increase your risk of bone fractures.
\n<div>
\n<h2><strong>Invokana side effects</strong></h2>
\n<h3>Common side effects include:</h3>
\n<ul>
\n 	<li>Vaginal yeast infection. Symptoms include vaginal odor, yellow or white vaginal discharge, and itching.</li>
\n 	<li>Low blood sugar (hypoglycemia) when used along with sulfonylurea drugs (such as glimepiride, gliclazide, and glyburide) or insulin. The symptoms of low blood sugar can include trembling, sweating, blurred vision, tingling lips, pale skin, changes in mood or feeling anxious or confused.</li>
\n 	<li>Changes in urination, such as urinating more frequently, or in larger amounts, and an urgent need to urinate, as well as a need to urinate at night time.</li>
\n 	<li>Balanitis (yeast infection of the penis).</li>
\n 	<li>Urinary tract infection (burning sensation when urinating, cloudy urine, and strong odor).</li>
\n 	<li>Nausea.</li>
\n 	<li>Feeling thirsty.</li>
\n 	<li>Constipation.</li>
\n</ul>
\n<h3>Uncommon side effects include:</h3>
\n<ul>
\n 	<li>Dehydration (not having enough water in your body). Symptoms can include fainting, feeling dizzy or light-headed, low blood pressure, very dry or sticky mouth, feeling very thirsty, feeling weak or tired, passing very little or no urine and fast heartbeat.</li>
\n 	<li>Rash.</li>
\n 	<li>Hives (raised red patches on the skin).</li>
\n</ul>
\nTalk to your health care provider about any side effect that bothers you or does not go away. These are not all the possible side effects. Call your doctor for medical advice about side effects.
\n<h2><strong>Our Guarantee</strong></h2>
